,fold1,fold2,fold3,fold4,fold5,fold6,fold7,means
g__Clostridium.3,0.542785059469392,0.320061600169358,0.556490395538283,0.479451357584987,0.856711999020942,0.767656415090144,0.65558386931775,0.596962956598694
f__Lachnospiraceae.73,0.780703596935643,0.412777179728742,0.62742111091807,0.383038219446329,0.788938764998797,0.328657356932729,0.839178714383168,0.594387849049068
s__PROV_t__246232,0.369786563225747,0.372424696154209,0.956429717084985,0.466149071997289,0.277687576039812,0.645121844800463,1.03629447367849,0.589127706140142
g__Blautia_A.4,0.612883662785636,0.440698332550836,0.883014389224741,0.346970859333881,0.651029425116092,0.531780630032747,0.654958523472381,0.588762260359473
g__Ruminococcus_E,0.575941612541108,0.49064713024332,0.656096184920701,0.342157568101647,0.581722369285456,0.834848162689417,0.60959890125484,0.584430275576641
g__PROV_t__116819,0.829260674554027,0.219173396999044,0.493711561401799,0.213869175305136,0.714992971743697,1.06228401154327,0.505345057650082,0.576948121313865
f__unclassified.155,0.458818317495225,0.471003393939656,1.0950437087941,0.374287806713776,0.349625054430795,0.583838927114263,0.638601340885473,0.567316935624756
s__Faecalibacterium__prausnitzii_I,0.623775751291788,0.280668111769662,0.572797905914626,0.325104722761889,0.908250552479011,0.568670108606257,0.652573501138089,0.561691521994474
s__Ruminiclostridium_E__siraeum,0.302098428164673,0.251058922995442,0.624054982823075,0.357949131575713,0.767254715223067,0.205615146867706,1.41152441970063,0.559936535335758
s__Faecalicatena__torques,0.562881222124701,0.359042667643407,0.472497639157785,0.453147408469533,0.862435121261185,0.537588458306871,0.642105308860546,0.555671117974861
s__Faecalicatena__gnavus.1,0.939995083118595,0.392809181742262,0.605541218549702,0.25182028178928,0.424281749222842,0.66757944979529,0.598911985150771,0.55441984990982
s__Bacteroides__caccae,0.782774804949381,0.495877265197433,0.790981369896207,0.192610875893507,0.283688804855981,0.707331908207073,0.574545350339292,0.546830054191268
g__Veillonella,0.284119689885265,0.167699816987786,1.09012637426541,0.152880915509385,0.561122702963303,0.738242907301494,0.815648886342053,0.544263041893528
g__Acutalibacter.5,0.751378340771538,0.422507646340824,0.755667884074566,0.270862933566072,0.266223154599204,0.721762937269877,0.609221769710886,0.542517809476138
f__Lachnospiraceae.2,0.514181817144684,0.265983605747076,0.55778819261661,0.32038010802865,0.789462894046174,0.451859637714792,0.867205263586947,0.538123074126419
g__Flavonifractor,0.716251785688495,0.348002072399926,0.752911194410847,0.317727258411371,0.478180847656254,0.838364963691073,0.294088455324627,0.535075225368942
s__Eisenbergiella__tayi,0.803641198397188,0.407916063486757,0.214302912369039,0.584972986275657,0.565555635256526,0.593321584623028,0.549919381687623,0.531375680299402
f__Lachnospiraceae.9,0.297567178164057,0.326417056071759,0.574450451710168,0.700260277345473,1.07449630334981,0.376601019129101,0.301818203354782,0.521658641303593
f__Lachnospiraceae.38,0.507711899085971,0.0895137085315515,0.881260244045058,0.134857073939415,0.781869952524548,0.524320453095885,0.687742480958081,0.515325116025787
s__Gordonibacter__pamelaeae,0.739067264964262,0.420563631233113,0.269233270572201,0.30202079387448,0.67474510717349,0.51760119075179,0.639363029966742,0.50894204121944
s__Lactonifactor__longoviformis,0.761646406547157,0.206127763600578,0.819247546697319,0.423503686330913,0.414274562718513,0.587010110936126,0.32325808471336,0.505009737363424
f__Lachnospiraceae.46,0.94172362463099,0.365777047502159,0.457535996647058,0.330973096980038,0.413268962684026,0.368821138899994,0.585706226422462,0.494829441966675
f__Lachnospiraceae.44,0.489017898383562,0.194544735442247,0.430254580454325,0.464912756087655,0.735474892355486,0.483607249371216,0.641018670590552,0.491261540383578
s__Bacteroides_B__vulgatus,0.73960517166789,0.302588149462178,0.568886312513441,0.398652976253034,0.413826843107405,0.506441846623532,0.508017490607118,0.491145541462085
s__Bacteroides__uniformis,0.413187080709708,0.363884144004063,0.735031239988752,0.387461941919643,0.50445489397219,0.504052424674977,0.525014337367079,0.490440866090916
s__PROV_t__186843,0.60813771500953,0.304558011185756,0.878549209261051,0.19031751283084,0.661962212225511,0.322919932401732,0.426747727594542,0.484741760072709
s__PROV_t__114722,0.69671836258287,0.313449311502776,0.841449851412283,0.155444500702055,0.365585516397579,0.508423193228473,0.473356180047394,0.479203845124776
s__Faecalicatena__lactaris,0.460687120189732,0.473159266875303,0.335702339864123,0.469164243255139,0.695902037265967,0.25783398025364,0.642562251257558,0.476430176994495
g__Blautia,0.488705087683882,0.366053558551928,0.910475694695394,0.334053627775093,0.614252901677195,0.244926075565928,0.367362244199433,0.475118455735551
s__Lachnospira__eligens,0.581018984681293,0.285437061535211,0.360442479257868,0.357897086453347,0.793921633068642,0.5488024501973,0.37572864179293,0.471892619569513
f__Lachnospiraceae.45,0.565851502667846,0.417882257561178,0.862503499831349,0.532509255640784,0.472704625396551,0.226076324114233,0.209621824997547,0.469592755744213
g__Bacteroides.3,0.440518042394922,0.323475967983033,0.716959650984957,0.162720152104245,0.424949649155854,0.347831355016325,0.86628535761398,0.468962882179045
g__Clostridium_M,0.565934402970073,0.222837659200869,0.37124296806518,0.337596797464869,0.371007279134185,0.729754259661447,0.673173047383809,0.46736377341149
s__Ruminiclostridium_E__siraeum.2,0.47585422476076,0.153836698847975,1.97594260463285,0.126432431854311,0.061742809303068,0.232096591062565,0.244055782265022,0.467137306103794
g__Erysipelatoclostridium.1,0.599327975465595,0.210527450294198,0.591111249259696,0.358282908721349,0.419175733853777,0.488930599433286,0.594127145377121,0.465926151772146
s__Bacteroides__ovatus,0.792680738845581,0.220975160217101,0.543781523774462,0.377512645563696,0.241248332136563,0.590154977570225,0.472772277903663,0.462732236573042
f__unclassified.1,0.453806043253319,0.478885539809101,0.549475076972252,0.326438746867494,0.340089279487093,0.59382066812434,0.493811541420058,0.462332413704808
s__Blautia_A__wexlerae.1,0.277815080214327,0.11064820485359,0.654291872211625,0.175356475267343,1.06965036407562,0.337335006571464,0.607983351610992,0.461868622114994
f__unclassified.164,0.410434353643073,0.0773322684786614,0.952631015737007,0.327960792762357,0.861777837982798,0.446215835326722,0.125901122263218,0.45746474659912
f__Lachnospiraceae.52,0.576465263326692,0.359321557841281,0.700828524361942,0.264214971574469,0.509130893862573,0.343776589137687,0.447419934714081,0.457308247831247
s__Anaerostipes__hadrus.5,0.228645023986928,0.128982362900359,1.04431799283034,0.225600049620174,0.462439191900622,0.827028385721214,0.268721888157195,0.455104985016691
f__unclassified.90,0.527586876223865,0.224127112437372,0.527996661380329,0.494287318918835,0.285503307378307,0.363285597955012,0.76062791947336,0.454773541966726
s__PROV_t__167149,0.719661149698798,0.223079334862001,0.229070647810582,0.353372825890755,0.555493895419614,0.535775846610907,0.557099908876925,0.45336480130994
g__Desulfovibrio.1,0.112314010584801,0.0682358724954127,0.56306932598311,0.235056622615913,0.48726752230507,1.21943227793618,0.485968098969014,0.453049104412785
f__Lachnospiraceae.96,0.324728923739433,0.211063086250978,0.584811781048911,0.248868786970734,0.713453742816478,0.459349381883444,0.607931580156806,0.450029611838112
s__Faecalibacterium__prausnitzii_K,0.586571313505767,0.24585104107846,0.503418388975149,0.223270547336733,0.473544892081011,0.543141065056647,0.56558456155898,0.448768829941821
g__Lawsonibacter.1,0.397006821490212,0.389708135780684,0.710519748614035,0.298142513343874,0.468676750071789,0.466094499991249,0.352333929555441,0.440354628406755
s__Ruthenibacterium__lactatiformans,0.548368133839013,0.329701304944809,0.395255144126751,0.418186121001484,0.438548476016234,0.383169220053516,0.566789107874723,0.440002501122361
g__Gemella,0.418430685066741,0.441280909835408,0.418195065785829,0.26271539073022,0.314044134871093,0.777893870357009,0.443378482813708,0.43941979135143
g__Eubacterium_E,1.12444246597126,0.215100100274449,0.428587713971329,0.265541778389839,0.221000216139627,0.591779290268847,0.226507859987642,0.438994203571855
s__Dorea__longicatena,0.633398816100729,0.197514079913148,0.446258890858337,0.287645226682541,0.475893765462031,0.362103675884339,0.623037067719494,0.432264503231517
g__Akkermansia,0.65860802209696,0.282988303160812,0.450223015058561,0.287919336536303,0.32936516205417,0.469893166185828,0.538251097341394,0.431035443204861
s__Sutterella__wadsworthensis_A.1,0.365258350396288,0.132583247082721,0.481512891401019,0.238176766360444,0.562560901180755,0.339361991658434,0.877574674161999,0.428146974605951
f__Lachnospiraceae.27,0.050100615530303,0.174365118665878,0.748258592363883,0.290342166265895,0.620988610477295,0.28343620800937,0.814768899888171,0.426037173028685
f__Lachnospiraceae,0.566982218807812,0.342910998413917,0.336044228978211,0.201969475931423,0.628212765400656,0.319585183993315,0.557999622806684,0.421957784904574
g__Bifidobacterium.1,0.484897160402222,0.470515401973489,0.47081507123957,0.435824197611163,0.404794133191287,0.307736601146005,0.375316085196729,0.421414092965781
s__Clostridium_M__asparagiforme,0.366431823115556,0.20383694861566,0.362613294452808,0.584307931712623,0.0968649339969241,0.623307739241555,0.688166578878295,0.417932750001917
g__PROV_t__108638,0.616700855666684,0.319632094982795,0.611355115458075,0.24383193913651,0.485537378932171,0.26158280644346,0.379264764345636,0.416843564995047
s__Eubacterium_I__ramulus,0.527328227855007,0.397436769460466,0.317344276378021,0.17924076736748,0.389874520249601,0.686799733974063,0.397940965778576,0.41370932300903
s__Eisenbergiella__massiliensis,0.641715803304343,0.202093882241872,0.414977967422556,0.23887191646388,0.528663754182126,0.323714085130377,0.51371656594958,0.409107710670676
s__PROV_t__249608,0.320813931717101,0.338377034592925,0.24061913670394,0.455201302081318,0.517861209907174,0.722708135592986,0.251810145381267,0.406770127996673
s__Clostridium_Q__symbiosum,0.530137250745395,0.321050594197502,0.351373757232262,0.344127241927617,0.232294490230349,0.6148727710722,0.409382692166278,0.400462685367372
f__Ruminococcaceae.16,0.243493030324803,0.308391415405056,0.417482174628523,0.244812261923921,0.73015261812665,0.418549560029144,0.407398407358461,0.395754209685223
f__unclassified.34,0.397870456793379,0.125866827368578,0.319294718028446,0.157523270339108,0.889805337422141,0.582606948430022,0.283905196073859,0.393838964922219
s__Sellimonas__intestinalis,0.649073531126207,0.535042455323125,0.119872271825397,0.259648428013669,0.294472592025941,0.716064251968916,0.181159197801541,0.393618961154971
s__Bacteroides__stercoris,0.819172264386932,0.334774974089331,0.282806904325099,0.304677279564258,0.39697136010356,0.170207635554046,0.424673790751194,0.39046917268206
g__Faecalicatena.2,0.310048338210702,0.306757616390455,0.282735783192117,0.628705095562008,0.246812160771835,0.322717509623569,0.630254206518481,0.389718672895595
f__unclassified.88,0.532804774776746,0.445939549513039,0.292985690615175,0.316009392195765,0.460916842801926,0.294663437423318,0.375140184347114,0.388351410239012
g__Absiella,0.550260517503926,0.277210675769843,0.261191061946424,0.318227027626823,0.407047076459883,0.336886339665374,0.558440846504918,0.387037649353885
g__Blautia_A.5,0.432978172882151,0.28330696564152,0.391023020456065,0.209585010460359,0.35568506131289,0.731734954049775,0.300266656528876,0.386368548761662
f__Oscillospiraceae.13,0.280887767606194,0.267987215808916,1.17482177672695,0.283041870946502,0.400573534606608,0.189694786090723,0.105910422955421,0.386131053534473
s__Coprococcus_B__comes,0.285075244070078,0.282798057097728,0.471869769930696,0.240513266106909,0.51142691569996,0.365629231289735,0.537888928786822,0.385028773283132
s__Bacteroides_B__vulgatus.1,0.357701309240752,0.397698982414916,0.351064871213773,0.159467889404865,0.421739335264648,0.686212407763646,0.312937506472852,0.383831757396493
s__Tyzzerella__nexilis,0.277473360931161,0.441098258423452,0.38416327571624,0.313538363265102,0.491225770566195,0.324538087133045,0.451676674798087,0.383387684404755
s__PROV_t__209626,0.339073651330028,0.386189407544563,0.273000333366838,0.317261037590767,0.257252969898319,0.358228694548392,0.729632438196939,0.380091218925121
s__Intestinimonas__butyriciproducens,0.421560118722383,0.341224136694055,0.104410820223529,0.309975223503842,0.461885967082722,0.466100468944066,0.552060478172588,0.379602459049027
f__Lachnospiraceae.4,0.116460583743008,0.181814199492848,0.654402074144567,0.136157384154069,0.310527763634899,0.604991786889144,0.646874575548329,0.378746909658123
f__unclassified.80,0.129160452001565,0.117845369845825,0.909752413904641,0.19149661834759,0.52952547355318,0.379201461230221,0.384777792223542,0.377394225872366
s__Erysipelatoclostridium__spiroforme,0.475349886489596,0.323918338607708,0.367725758212626,0.322353704512135,0.246117588712697,0.642898137689263,0.263140454505432,0.37735769553278
s__PROV_t__165457,0.189377734513384,0.286219688518681,0.385597195081144,0.254371907397767,0.49738221256742,0.788432570446426,0.23091135496644,0.37604180907018
g__Eubacterium_E.1,0.506864227462201,0.172245096826546,0.551032964216624,0.399039051435043,0.243590408620286,0.45450073078605,0.302438931231906,0.375673058654094
s__Eubacterium_G__ventriosum,0.368545146266352,0.230991926013536,0.378372661625956,0.33033240995099,0.405044553120268,0.18474551726295,0.706553976282424,0.372083741503211
s__Agathobaculum__butyriciproducens,0.305958169249792,0.535476881421839,0.584804444569232,0.20470072079102,0.161894753044483,0.421849976806911,0.369840044714918,0.369217855799742
g__Intestinimonas.2,0.358408921462709,0.310603942829015,0.326443326695548,0.391642202406505,0.213977316819496,0.347768275791895,0.599443164336726,0.364041021477413
s__Hungatella__effluvii,0.351384714295429,0.173609146875863,0.610515316556333,0.26541308980298,0.411642073507598,0.436575977452685,0.293753584979351,0.363270557638606
g__Agathobaculum.1,0.232443090219846,0.431723822932774,0.416477462536671,0.325104893756251,0.523219641453244,0.443425861586287,0.156872816651062,0.361323941305162
s__Alistipes__onderdonkii,0.317820876173059,0.261860914259709,0.370913888445113,0.311003786164444,0.539851056991629,0.319511376405839,0.404529860522431,0.360784536994604
g__Erysipelatoclostridium,0.416905969077759,0.110054722707996,0.36754782224738,0.282285114221777,0.738106315129291,0.0935680286290042,0.508229174019182,0.359528163718913
g__Bacteroides.1,0.329344015380627,0.301229401232591,0.236164611082027,0.293856292384602,0.459735082160813,0.261983015198477,0.632775142566489,0.359298222857946
s__Coprococcus_A__catus,0.634789971131588,0.249617204520241,0.175326862562143,0.307766338538796,0.296811579260392,0.598607546080243,0.251145991393809,0.359152213355316
f__Peptostreptococcaceae,0.224544477714861,0.308291249153924,0.745143908341609,0.39915836672314,0.242580817734319,0.32633373755343,0.246325753753936,0.356054044425031
s__Clostridium_A__leptum,0.553584277019094,0.305319241314384,0.295092625362685,0.478396648609513,0.197938046899615,0.128810649671053,0.528667124283186,0.355401230451361
f__Lachnospiraceae.22,0.446802094271272,0.283181599238348,0.270501105504482,0.317608319642383,0.705374717373791,0.197078606561787,0.255130775832562,0.353668174060661
f__unclassified.26,0.458538177334219,0.394334850695425,0.489326488751479,0.344662905383101,0.216906208897169,0.23682308044559,0.329671517684668,0.352894747027379
s__PROV_t__264826,0.18860116247739,0.42669833028293,0.501129702358559,0.411056532612397,0.2339863146648,0.217506217026066,0.432117239229306,0.344442214093064
s__Parasutterella__excrementihominis,0.541595252937062,0.27575293241641,0.306792211719281,0.267979913477344,0.429472565882747,0.260156348141371,0.318821635856139,0.342938694347193
f__Lachnospiraceae.8,0.438212760999415,0.193726295202872,0.463132986555653,0.387671284916857,0.370919786995421,0.252789967379948,0.293007959264248,0.342780148759202
s__Anaerotignum__lactatifermentans,0.381484214167764,0.17413639383696,0.443914879103919,0.244388365701645,0.375618068454129,0.319940559760594,0.457442778998791,0.342417894289114
f__unclassified.142,0.210122029819135,0.344935659378546,0.565396715362,0.252531725784401,0.268361546265322,0.386565150900941,0.368389355019289,0.342328883218519
f__Lachnospiraceae.79,0.308851492240168,0.353242346056061,0.477767029296375,0.315693348374229,0.479040759379323,0.259750493150774,0.197054826369629,0.341628613552366
s__Ruminococcus_C__callidus,0.128437139825594,0.220037786328632,0.762527086220356,0.210788263579534,0.271725668080171,0.178469632582801,0.601057350561267,0.339006132454051
g__Alistipes,0.221866174638174,0.197325031774295,0.395546091494694,0.437045187375596,0.484528827718052,0.225154653141177,0.410704735845423,0.338881528855344
f__Anaerovoracaceae.3,0.162461712766019,0.181440198767371,0.26388769146907,0.257049570812641,0.0508928571428571,0.472718114124663,0.982267119580413,0.338673894951862
s__Erysipelatoclostridium__ramosum,0.175217681623932,0.282797637024356,0.552081298790763,0.25159304294219,0.244247852514362,0.479097205046818,0.374116195741158,0.337021559097654
f__unclassified.139,0.715482776864103,0.179235484215006,0.51190110270616,0.270839552002454,0.251637110110994,0.198363118476412,0.224269386527451,0.335961218700369
s__Bifidobacterium__bifidum,0.627623549168061,0.281801670759034,0.323340600214998,0.418863979481461,0.33227041243261,0.190670599542629,0.165931783279847,0.334357513554092
g__Turicibacter.1,0.590527796916933,0.177146755498889,0.529245157086558,0.360825526749629,0.216940319243055,0.172551921458171,0.292087400347774,0.334189268185858
f__Lachnospiraceae.91,0.393456170870469,0.224222820768335,0.276447627897754,0.258649777811576,0.783429677465582,0.293966671072393,0.10228767590744,0.333208631684793
s__Solobacterium__moorei,0.28671158544791,0.244259834292185,0.431297938846221,0.191935623282213,0.356046307448584,0.431976389416578,0.378447934545579,0.331525087611324
s__PROV_t__239896,0.397615233614271,0.196750579922086,0.293045008712337,0.295874999456487,0.351398467609396,0.544532030115012,0.22458330232152,0.32911423167873
f__unclassified.162,0.1699672930304,0.235343833754359,0.375768718886032,0.266083599299171,0.57015719882145,0.387600463665974,0.294835671756463,0.328536682744836
f__Lachnospiraceae.97,0.418672087457158,0.268842948961358,0.283671891358171,0.202131979287421,0.509461504950885,0.33339689730919,0.260326033254319,0.3252147632255
f__Clostridiaceae,0.220193370179588,0.205432533735374,0.414381289963162,0.227185761838865,0.288902942092154,0.460590150838691,0.450304825108493,0.323855839108047
f__Lachnospiraceae.80,0.343018687095965,0.235051814545788,0.251377467871419,0.191471632668969,0.564724123186224,0.40895250589708,0.27171577343323,0.323758857814096
f__unclassified.31,0.405444589016416,0.380056436426449,0.321522590049636,0.33835208693522,0.195373578791861,0.266834541421119,0.357198366611175,0.323540312750268
g__Streptococcus,0.22527767930768,0.18476389967874,0.368347896569436,0.232670944232068,0.477756035157954,0.524090094451519,0.241587893978278,0.322070634767953
f__Lachnospiraceae.24,0.44315587763221,0.159066503290844,0.46237727209832,0.153586649606628,0.462146032769564,0.233206314662831,0.309926225385485,0.317637839349412
s__Coprobacillus__cateniformis,0.619604480692077,0.379319529144881,0.303541809676781,0.151127631961154,0.2381845526674,0.262935658923086,0.261440413787507,0.316593439550412
g__Anaerotignum.2,0.183114591500927,0.199144329243138,0.405661525572362,0.375520899692235,0.326431673638508,0.191930092903179,0.533657079110003,0.316494313094336
f__Oscillospiraceae.7,0.303966447841664,0.259425691825511,0.421118995774897,0.281704318849295,0.433791605928296,0.347839028543514,0.151434652858801,0.314182963088854
g__Anaerotignum.6,0.535026527850541,0.304618549747573,0.404986114512708,0.262285110507123,0.19814032820079,0.23462781942211,0.256266102811563,0.31370722186463
s__PROV_t__154140,0.350264617086534,0.372809480531405,0.405267945380623,0.292483157224676,0.217794918290649,0.173058596307829,0.378063573277667,0.31282032687134
s__Bacteroides__ovatus.1,0.443168129026152,0.217429547723077,0.420812012449313,0.364928580598907,0.354028897904982,0.167502201084608,0.214375181448034,0.311749221462153
s__Lachnospira__rogosae,0.285501329909143,0.289755124576151,0.316784120091872,0.449743395740543,0.482598077615003,0.155147400463969,0.200360910621989,0.311412908431239
g__Lactobacillus_F,0.1686581769681,0.0790727589411691,0.446430688576647,0.100718374387215,0.0567610370950888,0.712214412840732,0.602708664591223,0.309509159057168
s__Blautia_A__hydrogenotrophica.1,0.415895130320151,0.184603822324199,0.328813681175481,0.398226078289368,0.241947732122091,0.41774714354234,0.177412820974757,0.309235201249769
s__Dielma__fastidiosa,0.161449848579783,0.243492626140866,0.490768734636039,0.337135385491961,0.180240637599978,0.426398727605846,0.322719615065498,0.308886510731424
f__unclassified.100,0.122188930077845,0.283815250348676,0.354563501160235,0.186554212589151,1.00126130648981,0.0279323107448107,0.180261725554246,0.308082462423539
s__Phascolarctobacterium__faecium.1,0.304983217336894,0.269474467814875,0.398191393410586,0.261947396117386,0.316690825331766,0.388793647850566,0.199690714421358,0.30568166604049
